Event ID,Event Name,Event Category,Corresponding Level 1 Category,Test Event Yes/No,Event Type,Predecessor Event ID,Event Owner,Event Approver,Event Stage,Created On - Date,Created On - Time,Published On - Date,Published On - Time,End Date,End Time,Auction Start Date,Auction Start Time,Awarded On,Event Currency,Baseline Price,Event Savings,Awarded Savings
1152,Main Event_ITL_Relayout of machines Reverse Auction_10th Dec'24,Assembly machines,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45636,0.411111111,45636,0.415277778,45636,0.527777778,45636,0.5,-,INR,135000,0,-
1153,Main Event_ITL_AMC & Breakdown of TTB_Reverse Auction_10th Dec'24,Electronic component parts & raw materials & accessories,Electronic Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45636,0.41875,45636,0.422222222,45636,0.548611111,45636,0.520833333,-,INR,685000,0,-
1154,"Main Event Import By air-Air import- AI40618 -Sadef, Belgium/ Ex-Works - 5200Kg_AI40619 -Air/Yanmar/Japan/1732KG _Reverse auction_10th Dec'24",Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45636,0.609027778,45636,0.625694444,45636,0.698611111,45636,0.645833333,-,INR,4370902.4,252150.4,-
1155,Main Event_ITL_HR Sheets (184MT) -Cost Engineering Division_Reverse Auction_12th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45638,0.384722222,45638,0.39375,45638,0.546527778,45638,0.5,-,INR,1198,85.6,-
1156,Main Event_ITL_Scrap Vehicle 21 Nos. (Lying in Amb Location (Himachal Pradesh) _Forward Auction_12th Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45638,0.395833333,45638,0.401388889,45638,0.565972222,45638,0.520833333,-,INR,700000,588888,-
1157,Main Event_ITL_Scrap AC's 13 Nos _Forward Auction_12th Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45638,0.406944444,45638,0.571527778,45638,0.631944444,45638,0.604166667,-,INR,200000,12222,-
1158,Main Event_ITL_MS SCRAP End Cutting 200 MT -Required at DRAS Division_Reverse Auction_12th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45638,0.424305556,45638,0.550694444,45638,0.657638889,45638,0.625,-,INR,37.6,0.26,-
1159,"Main Event Import by Sea- FCL Import- SI40532 -Sadef, Belgium - Sea Import // Ex-Works - 22500 Kg_Reverse auction_12th Dec'24",Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45638,0.615277778,45638,0.641666667,45638,0.694444444,45638,0.666666667,-,INR,287057,-56444,-
1160,Main Event_ITL_Jib crane with Hoist_Reverse Auction_13th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45639,0.402777778,45639,0.406944444,45639,0.5125,45639,0.479166667,-,INR,280000,0,-
1161,Main Event_ITL_CHEMICAL CCL4 CARBON TETRA CHLORIDE_Reverse Auction_13th Dec'24,Chemical scavengers,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45639,0.4125,45639,0.417361111,45639,0.527777778,45639,0.5,-,INR,305,0,-
1162,Main Event_ITL_PLASTIC BINS & PLASTIC PALLET _Reverse Auction_13th Dec'24,Bins & baskets,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45639,0.420833333,45639,0.423611111,45639,0.549305556,45639,0.520833333,-,INR,784,19,-
1163,Main Event_ITL_DG Set 58.5 kVA Single Phase with AMF and Auto changeover _Reverse Auction_13th Dec'24,Power generators,Power Generation & Distribution Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45639,0.426388889,45639,0.519444444,45639,0.631944444,45639,0.604166667,-,INR,699000,0,-
1164,Main Event_ITL_Supply Of Mixer Grinder_Reverse Auction_16th Dec'24,Domestic kitchen appliances,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45641,0.795833333,45642,0.384027778,45642,0.513888889,45642,0.479166667,-,INR,452500,3620,-
1165,Main Event_ITL_Raw Material requirement(34.9 MT-Cost Engineering Division_Reverse Auction_16th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45641,0.802777778,45642,0.384722222,45642,0.532638889,45642,0.5,-,INR,1568.5,6.21,-
1166,Main Event_ITL_Paint pump of CFT Binks make_Reverse Auction_16th Dec'24,Downhole pumps,Mining & Well Drilling Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45641,0.817361111,45642,0.385416667,45642,0.55,45642,0.520833333,-,INR,433148.7,4331.49,-
1167,Main Event_ITL_Epoxy of Gear Shop_Reverse Auction_16th Dec'24,Resins,Resin & Rosin & Rubber & Foam & Film & Elastomeric Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45641,0.826388889,45642,0.554861111,45642,0.631944444,45642,0.604166667,-,INR,754.4,10.7,-
1168,Main Event_ITL_Shifting of machine in RTV plant_Reverse Auction_16th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45642,0.433333333,45642,0.596527778,45642,0.694444444,45642,0.666666667,-,INR,202000,0,-
1169,Main Event_ITL_Supply of Zebra TC-15 Tab (04 Pcs) _Reverse Auction_17th Dec'24,Audio & visual equipment,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45643,0.373611111,45643,0.416666667,45643,0.527777778,45643,0.5,-,INR,53000,250,-
1170,Main Event_ITL_Supply of MS Trolley _Reverse Auction_17th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45643,0.38125,45643,0.417361111,45643,0.55,45643,0.520833333,-,INR,21500,0,-
1171,Main Event_ITL_Flat Requirement(174.55 MT) -Cost Engineering Division_Reverse Auction_17th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45643,0.536111111,45643,0.55,45643,0.714583333,45643,0.666666667,-,INR,2350,41.8,-
1172,Main Event_ITL_Split Type AC _Reverse Auction_18th Dec'24,Other domestic household appliances,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45644,0.406944444,45644,0.411111111,45644,0.532638889,45644,0.5,-,INR,79000,650,-
1173,Main Event_ITL_LPG BULK _Reverse Auction_18th Dec'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45644,0.4125,45644,0.416666667,45644,0.551388889,45644,0.520833333,-,INR,68160,720,-
1174,Main Event_ITL_MCBs_Reverse Auction_19th Dec'24,Electrical cable & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45645,0.409027778,45645,0.415277778,45645,0.527777778,45645,0.5,-,INR,35159.75,21.71,-
1175,Main Event_ITL_EOT Crane 3 Ton 5 Meter Span_Reverse Auction_19th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45645,0.417361111,45645,0.422916667,45645,0.554166667,45645,0.520833333,-,INR,850000,0,-
1176,Main Event_ITL_HRC SHEET(125 MT) -Cost Engineering Division_Reverse Auction_19th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45645,0.554166667,45645,0.561805556,45645,0.675,45645,0.604166667,-,INR,936.5,6,-
1177,Main Event Export by Air- AIR EXPORT-( AE 31385) FOR BRAZIL POD-GRU TERM-CPT WEIGHT-625 KGS_Reverse auction_19th Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45645,0.584027778,45645,0.596527778,45645,0.653472222,45645,0.625,-,INR,316351,12064,-
1178,Main Event_ITL_3 Ton DGEOT for KW Shakeout Area_Reverse Auction_20th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45646,0.390277778,45646,0.395833333,45646,0.527777778,45646,0.5,-,INR,1889000,15000,-
1179,Main Event_ITL_Power Distribution Panel_Reverse Auction_20th Dec'24,Distribution & Control centers & accessories,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45646,0.398611111,45646,0.433333333,45646,0.578472222,45646,0.520833333,-,INR,205000,19000,-
1180,Main Event_ITL_GENSET 1500KVA with Operator/Switch & Cables_Reverse Auction_20th Dec'24,Power generators,Power Generation & Distribution Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45646,0.408333333,45646,0.432638889,45646,0.522222222,45646,0.479166667,-,INR,240000,0,-
1181,Main Event_ITL_Safety stud anchor_Reverse Auction_20th Dec'24,Anchors,Manufacturing Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45646,0.418055556,45646,0.531944444,45646,0.6375,45646,0.604166667,-,INR,3979.15,68.33,-
1182,Main Event_ITL_WASHING MACHINE SHIFTING_Reverse Auction_20th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45646,0.655555556,45646,0.657638889,45646,0.715277778,45646,0.6875,-,INR,61000,0,-
1183,Main Event_ITL_Solis - 13 nos. Hoarding_Reverse Auction_21st Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45647,0.351388889,45647,0.357638889,45647,0.4875,45647,0.458333333,-,INR,437520,12150,-
1184,Main Event_ITL_Metal Scrap _Forward Auction_23rd Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45649,0.3875,45649,0.401388889,45649,0.534027778,45649,0.479166667,-,INR,284,26.66,-
1185,Main Event_ITL_Millipore Solvent Recycling System_Reverse Auction_23rd Dec'24,Solvent welded pipe assemblies,Manufacturing Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45649,0.405555556,45649,0.410416667,45649,0.527777778,45649,0.5,-,INR,223200,3200,-
1186,Main Event_ITL_Office Shoes genuine Leather _Reverse Auction_23rd Dec'24,Shoes,Apparel & Luggage & Personal Care Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45649,0.411805556,45649,0.420138889,45649,0.558333333,45649,0.520833333,-,INR,815,65,-
1187,Main Event_ITL_Scrap Drums_Forward Auction_23rd Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45649,0.447916667,45649,0.544444444,45649,0.640972222,45649,0.604166667,-,INR,1528,100.5,-
1188,Main Event Export by Air-Air Export-(AE 31387) FOR USA POD-ATLANTA TERM-DDP WEIGHT-180 KGS_Reverse auction_23rd Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45649,0.602777778,45649,0.608333333,45649,0.653472222,45649,0.625,-,INR,159914,4214,-
1189,Main Event_ITL_Scrap Waste Oil _Forward Auction_24th Dec'24,Non metallic waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.392361111,45650,0.397222222,45650,0.55625,45650,0.479166667,-,INR,20920,8680,-
1190,Main Event_ITL_DEGCHI 180LTR _Reverse Auction_24th Dec'24,Domestic kitchen tools & utensils,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.402083333,45650,0.407638889,45650,0.530555556,45650,0.5,-,INR,270000,120000,-
1191,Main Event_ITL_E- Loader _Reverse Auction_24th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.409722222,45650,0.413888889,45650,0.548611111,45650,0.520833333,-,INR,130571,0,-
1192,Main Event_ITL_Scrap Tooling _Forward Auction_24th Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.415972222,45650,0.535416667,45650,0.652083333,45650,0.604166667,-,INR,9475,970,-
1193,Main Event_ITL_Electrical Items D-106 _Reverse Auction_24th Dec'24,Interior lighting & fixtures,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.426388889,45650,0.535416667,45650,0.720138889,45650,0.6875,-,INR,396140,6740,-
1194,Main Event_ITL_Inbound Logistics Remaining Locations _Reverse Auction_24th Dec'24,Road transportation,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45650,0.443055556,45650,0.535416667,45650,0.721527778,45650,0.666666667,-,INR,608900,7900,-
1195,Main Event_ITL_Gatta Kachra - Validity - 01.01.2025 to 30.06.2025_Forward Auction_26th Dec'24,Non metallic waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.743055556,45652,0.428472222,45652,0.515277778,45652,0.479166667,-,INR,11000,12333,-
1196,Main Event_ITL_LT Panel_Reverse Auction_26th Dec'24,Distribution & Control centers & accessories,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.754166667,45652,0.432638889,45652,0.568055556,45652,0.5,-,INR,4542624.11,1293624.11,-
1197,Main Event_ITL_cables_Reverse Auction_26th Dec'24,Electrical hardware & supplies,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.758333333,45652,0.436111111,45652,0.548611111,45652,0.520833333,-,INR,1517.49,2.22,-
1198,Main Event_ITL_HT Low Side Work_Dras_Reverse Auction_26th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.768055556,45652,0.541666667,45652,0.631944444,45652,0.604166667,-,INR,190000,2000,-
1199,Main Event_ITL_Soil Compaction work _Reverse Auction_26th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.771527778,45652,0.581944444,45652,0.673611111,45652,0.645833333,-,INR,65,0,-
1200,Main Event_ITL_Raw Material requirement- (ERW Pipes) AC CABIN (43.5 MT)- Cost Engineering  _Reverse Auction_26th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45651,0.777083333,45652,0.583333333,45652,0.694444444,45652,0.666666667,-,INR,952,41.5,-
1201,Main Event ITL_Supply of Skybag 35L Backpack Model_Reverse auction_26th Dec'24,Intravenous & arterial infusion bags & containers & related products,Medical Equipment & Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45652,0.686111111,45652,0.690277778,45652,0.752083333,45652,0.708333333,-,INR,815,60,-
1202,Main Event_ITL_New tooling requirement for rear cover_Reverse Auction_27th Dec'24,Pneumatic tools,Tools & General Machinery,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.327083333,45653,0.432638889,45653,0.540277778,45653,0.479166667,-,INR,114285,14385,-
1203,Main Event_ITL_MK HONEYWELL-DRAS_Reverse Auction_27th Dec'24,Electrical boxes & enclosures & fittings,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.338194444,45653,0.432638889,45653,0.565277778,45653,0.5,-,INR,2069.04,429.94,-
1204,Main Event_ITL_SCHNEIDER SWITCHGEAR-DRAS_Reverse Auction_27th Dec'24,Distribution & Control centers & accessories,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.346527778,45653,0.434722222,45653,0.569444444,45653,0.520833333,-,INR,10546.5,709.5,-
1205,Main Event_ITL_Golf Cart 8 Seater_Reverse Auction_27th Dec'24,Passenger motor vehicles,Commercial & Military & Private Vehicles & their Accessories & Components,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.353472222,45653,0.547222222,45653,0.6375,45653,0.604166667,-,INR,419430,9430,-
1206,Main Event_ITL_LAPP WIRES-DRAS_Reverse Auction_27th Dec'24,Electrical hardware & supplies,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.475,45653,0.581944444,45653,0.673611111,45653,0.645833333,-,INR,10516,135,-
1207,Main Event_ITL_Flat Requirement-Cost Engineering Division_Reverse Auction_27th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.55,45653,0.626388889,45653,0.710416667,45653,0.666666667,-,INR,1350,-28.17,-
1208,Main Event_ITL_Inbound Logistics Remaining Locations _Reverse Auction_27th Dec'24,Road transportation,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45653,0.565972222,45653,0.629861111,45653,0.729861111,45653,0.6875,-,INR,608900,9800,-
1209, Main Event_ITL_B Class Cutting Tools (51 Die's) II DDC Requirement_Reverse Auction_30th Dec'24,Cutting tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45656,0.324305556,45656,0.416666667,45656,0.529166667,45656,0.479166667,-,INR,9577634.52,275894.52,-
1210,Main Event_ITL_60 KVA Servo Stabilizer_Reverse Auction_30th Dec'24,Power conditioning equipment,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45656,0.330555556,45656,0.473611111,45656,0.528472222,45656,0.5,-,INR,110000,0,-
1211,Main Event_ITL_B Class Tooling New Dashboard NMD-4360 DDC Requirement_Reverse Auction_30th Dec'24,Cutting tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45656,0.521527778,45656,0.548611111,45656,0.635416667,45656,0.604166667,-,INR,3032285,216397,-
1212,Main Event_ITL_Tow Truck Cap. 05 Ton with Charger_Reverse Auction_30th Dec'24,Lifting equipment & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45656,0.535416667,45656,0.549305556,45656,0.681944444,45656,0.645833333,-,INR,1920000,20000,-
1213,"Main Event_ITL_Export by Sea- Export Degard Des Cannes, French Guyana SE242126_Reverse Auction_30th Dec'24",Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45656,0.582638889,45656,0.5875,45656,0.652777778,45656,0.625,-,INR,926955,13730,-
